cluster_id,region,annual_opex,annual_revenue,payback_base,CAPEXC,CAPEXB,CAPEXO
199,Mainland,611520.0,51070110.0,3.7,212695222.74,184952367.6,166457130.84
200,Mainland,1223040.0,347725105.0,3.6,1448194818.07,1259299841.8,1133369857.62
201,Mainland,611520.0,76155625.0,3.7,317170603.75,275800525.0,248220472.5
202,Mainland,611520.0,104258493.88,3.6,434212567.38,377576145.55,339818530.99
203,Mainland,611520.0,91499135.0,3.6,381072782.09,331367636.6,298230872.94
204,Mainland,611520.0,78373750.0,3.7,326408582.5,283833550.0,255450195.0
205,Mainland,611520.0,59368855.0,3.7,247257580.57,215006591.8,193505932.62
206,Mainland,917280.0,206439415.0,3.6,859772523.61,747628281.4,672865453.26
207,Mainland,611520.0,77238070.0,3.7,321678737.38,279720641.2,251748577.08
208,Mainland,917280.0,122275471.5,3.6,509249121.38,442825322.94,398542790.65
209,Mainland,305760.0,0.0,inf,0.0,0.0,0.0
210,Mainland,611520.0,101895386.32,3.6,424370769.7,369018060.61,332116254.55
211,Mainland,917280.0,160657315.0,3.6,669100642.21,581826645.4,523643980.86
212,Mainland,611520.0,88571210.0,3.6,368878650.14,320764043.6,288687639.24
213,Mainland,611520.0,67223975.0,3.7,279972342.65,243454211.0,219108789.9
214,Mainland,611520.0,72659860.0,3.7,302611549.24,263140477.6,236826429.84
215,Mainland,611520.0,39210535.0,3.7,163302829.69,142002460.6,127802214.54
216,Mainland,611520.0,60185125.0,3.7,250657156.75,217962745.0,196166470.5
217,Mainland,917280.0,173794530.0,3.6,723814111.02,629403574.8,566463217.32
218,Mainland,1528800.0,396477681.33,3.6,1651238047.88,1435859172.07,1292273254.86
219,Mainland,1223040.0,381730440.0,3.6,1589819190.96,1382451470.4,1244206323.36
220,Mainland,917280.0,259425985.0,3.6,1080449359.99,939521182.6,845569064.34
221,Mainland,611520.0,65201045.0,3.7,271547306.03,236128092.2,212515282.98
222,Mainland,917280.0,216277608.55,3.6,900746329.38,783257677.72,704931909.95
223,Mainland,611520.0,85702435.0,3.6,356930864.29,310374664.6,279337198.14
224,Mainland,611520.0,44477198.95,3.7,185237269.65,161075886.65,144968297.99
225,Mainland,305760.0,0.0,inf,0.0,0.0,0.0
226,Mainland,917280.0,187895890.0,3.6,782543021.26,680472192.4,612424973.16
227,Mainland,611520.0,52081575.0,3.7,216907741.05,188615427.0,169753884.3
228,Mainland,917280.0,127361780.0,3.6,530432422.52,461245584.8,415121026.32
229,Mainland,305760.0,13391560.0,3.7,55772757.04,48498049.6,43648244.64
230,Mainland,611520.0,90777505.0,3.6,378067359.67,328754225.8,295878803.22
231,Mainland,917280.0,142297155.0,3.6,592634812.77,515334619.8,463801157.82
232,Mainland,917280.0,175385665.0,3.6,730440821.11,635165931.4,571649338.26
233,Mainland,611520.0,104370175.0,3.6,434677693.45,377980603.0,340182542.7
234,Mainland,917280.0,156164281.0,3.6,650388192.45,565554949.96,508999454.96
235,Mainland,611520.0,33203090.65,3.7,138283210.3,120246269.82,108221642.84
236,Mainland,917280.0,189979235.81,3.6,791219675.79,688017109.38,619215398.44
237,Mainland,917280.0,196913088.65,3.6,820097572.72,713128324.11,641815491.7
238,Mainland,611520.0,87911096.0,3.6,366129427.66,318373415.36,286536073.82
239,Mainland,305760.0,26248404.0,3.7,109318545.34,95059604.64,85553644.18
240,Mainland,1223040.0,364849030.0,3.6,1519512014.02,1321314794.8,1189183315.32
241,Mainland,917280.0,220487540.0,3.6,918279722.36,798504106.4,718653695.76
242,Mainland,611520.0,41990585.0,3.7,174881096.39,152070518.6,136863466.74
243,Mainland,611520.0,75913110.0,3.7,316160584.74,274922247.6,247430022.84
244,Mainland,305760.0,12285455.0,3.7,51166084.97,44492247.8,40043023.02
245,Mainland,305760.0,5843073.6,3.8,24335053.14,21160915.78,19044824.2
246,Mainland,611520.0,78586690.0,3.6,327295428.46,284604720.4,256144248.36
247,Mainland,611520.0,56420279.55,3.7,234977444.27,204328212.41,183895391.17
248,Mainland,305760.0,21801507.0,3.7,90798245.54,78954996.12,71059496.51
249,Mainland,305760.0,10434060.0,3.7,43455452.04,37787349.6,34008614.64
250,Mainland,611520.0,97981975.0,3.6,408072314.65,354845491.0,319360941.9
251,Mainland,917280.0,159758235.0,3.6,665356181.49,578570592.6,520713533.34
252,Mainland,917280.0,158923037.0,3.6,661877774.56,575545890.92,517991301.83
253,Mainland,917280.0,223811770.0,3.6,932124373.18,810542933.2,729488639.88
254,Mainland,917280.0,120234205.0,3.6,500747717.47,435432797.8,391889518.02
255,Mainland,917280.0,215584005.0,3.6,897857630.67,780745765.8,702671189.22
256,Mainland,305760.0,19413030.0,3.7,80850790.02,70305034.8,63274531.32
257,Mainland,611520.0,40119079.0,3.7,167086705.79,145292787.64,130763508.88
258,Mainland,917280.0,120600935.0,3.6,502275063.29,436760924.6,393084832.14
259,Mainland,611520.0,85353450.0,3.6,355477422.3,309110802.0,278199721.8
260,Mainland,917280.0,139806940.0,3.6,582263641.96,506316210.4,455684589.36
261,Mainland,611520.0,106044120.0,3.6,441649288.08,384042859.2,345638573.28
262,Mainland,611520.0,60540025.0,3.7,252135233.35,219248029.0,197323226.1
263,Mainland,611520.0,44854687.15,3.7,186809420.9,162442974.69,146198677.22
264,Mainland,611520.0,63970725.0,3.7,266423307.15,231672441.0,208505196.9
265,Mainland,611520.0,96254795.0,3.6,400879008.53,348590442.2,313731397.98
266,Mainland,917280.0,125096335.0,3.6,520997366.89,453041188.6,407737069.74
267,Mainland,611520.0,71121960.0,3.7,296206550.64,257570913.6,231813822.24
268,Mainland,1223040.0,308692020.0,3.6,1285631026.68,1117940023.2,1006146020.88
269,Mainland,1223040.0,293685665.0,3.6,1223133021.11,1063593931.4,957234538.26
270,Mainland,917280.0,169050700.0,3.6,704057153.8,612223612.0,551001250.8
271,Mainland,611520.0,64053535.0,3.7,266768191.69,231972340.6,208775106.54
272,Mainland,917280.0,131667900.0,3.6,548366418.6,476840364.0,429156327.6
