cluster_id,region,center_lat,center_lon,area_km2,waste_tonnes_week,waste_from_population,waste_from_objects,polygon
58,Mainland,45.22696688489222,10.8607101755396,19841.399954244374,43878.0,39200.0,4678,"[[10.8074101, 44.5419293], [10.4733148, 44.6607984], [10.4487838, 44.7072148], [10.446876, 44.7614713], [10.4447642, 44.8471381], [10.5503342, 45.5836423], [10.7584639, 46.1676565], [11.1272071, 46.067033], [11.4829872, 45.2261985], [11.3548856, 44.9812957], [10.9717101, 44.6030487], [10.8074101, 44.5419293]]"
59,Mainland,47.06855538884635,3.201322993461552,21890.639501849273,9598.0,8820.0,778,"[[3.3140444, 46.4891036], [2.7181466, 46.5714813], [2.6548076, 46.6645257], [2.5807553, 47.0113403], [2.5470015, 47.232825], [2.547345, 47.2349531], [2.6302817, 47.4891374], [3.0669561, 47.6375911], [3.2597341, 47.6222223], [3.6346321, 47.5336405], [3.8726632, 47.2292138], [3.934965, 47.0665181], [3.9311413, 47.0578466], [3.4888279, 46.5287308], [3.3140444, 46.4891036]]"
60,Mainland,43.25105811675398,-3.224568262303669,20905.216924721626,25522.0,21756.0,3766,"[[-3.3232521, 42.5491016], [-4.6364156, 43.156962], [-4.0420575, 43.4248115], [-4.0168595, 43.4350639], [-3.8777438, 43.4681148], [-3.7977317, 43.4850356], [-2.722413, 43.4213364], [-2.5762188, 43.1760414], [-2.6625771, 42.8440276], [-2.8582283, 42.6823501], [-3.3232521, 42.5491016]]"
61,Mainland,45.17298728764513,5.745353931976716,21457.117556103753,22724.0,11760.0,10964,"[[5.8905963, 44.3128543], [5.5549233, 44.4136605], [5.1437287, 45.2606237], [5.2139965, 45.398301], [5.3953835, 45.6126804], [5.4723098, 45.6739795], [5.5698346, 45.7141808], [5.8588254, 45.6482735], [5.8974224, 45.6316533], [6.093964, 45.5256691], [6.2348676, 45.2211993], [6.4961259, 44.5692672], [6.4688727, 44.5337102], [5.9580308, 44.3194474], [5.8905963, 44.3128543]]"
62,Mainland,46.377120145864836,24.206210339097836,37013.20897673785,32147.44,30652.44,1495,"[[24.2609153, 45.6709175], [23.934614, 45.6758408], [23.6778323, 45.7852699], [23.5000091, 46.1575785], [23.4080915, 46.3951071], [23.3400218, 46.6473546], [23.4212606, 46.8685713], [23.7900026, 47.2177971], [24.3536921, 47.3051326], [24.40392, 47.2843742], [24.817185, 46.8558694], [25.0641908, 46.5864117], [25.045945, 46.4513697], [24.7057415, 45.7258055], [24.3429158, 45.6803438], [24.2609153, 45.6709175]]"
63,Mainland,43.45702124721715,5.5094440260323045,20638.78829226162,67423.0,62720.0,4703,"[[5.869863, 43.0849059], [4.8028096, 43.3868609], [4.7971403, 43.398583], [5.05724, 43.9959377], [5.0588877, 43.9977661], [5.17857, 44.065464], [5.4433665, 44.1753092], [5.5371523, 44.2015243], [5.9507705, 44.1917992], [6.1134598, 44.104658], [6.1481023, 44.0588545], [6.2344129, 43.5639981], [6.2228721, 43.3702234], [6.1570109, 43.0853581], [5.869863, 43.0849059]]"
64,Mainland,41.47128525030192,2.273446350503024,51936.15141287416,13381.0,2450.0,10931,"[[4.2070245, 39.8703246], [3.8408007, 40.000277], [1.6056411, 41.1876335], [1.577254, 41.3853476], [1.5077429, 42.044709], [1.5060432, 42.3518153], [2.1901738, 42.2032789], [3.0674627, 42.0041703], [3.1601825, 41.9165087], [4.2912994, 39.8810981], [4.2614712, 39.8746529], [4.2070245, 39.8703246]]"
65,Mainland,45.93276238874613,14.231360325080429,33442.62282892466,19358.0,16660.0,2698,"[[13.8432839, 44.8642951], [13.7980643, 44.9522774], [13.7876967, 45.0397642], [13.7317453, 45.5464219], [13.7336643, 46.179541], [13.8086199, 46.6328094], [13.8656768, 46.8178097], [14.0572618, 46.8244064], [14.4682855, 46.6157162], [14.9574607, 46.1391692], [15.0203548, 46.028892], [15.0419725, 45.9036661], [14.9892525, 45.377829], [14.6938002, 45.1748509], [13.8432839, 44.8642951]]"
66,Mainland,43.643593258333574,-0.7535528873456832,18751.952171258756,8845.0,6860.0,1985,"[[-0.6643589, 43.049589], [-0.8753994, 43.1186244], [-1.0673225, 43.202823], [-1.1806532, 43.2812734], [-1.3467107, 43.6717834], [-1.3781889, 43.8142883], [-1.1824552, 44.2738661], [-1.1469461, 44.325601], [-0.2511583, 44.129044], [-0.1028185, 43.9942801], [-0.1377448, 43.7770271], [-0.3003082, 43.5096256], [-0.4321577, 43.3329306], [-0.6643589, 43.049589]]"
67,Mainland,47.4431168492253,8.547572406712533,21673.40885915679,32752.0,24500.0,8252,"[[8.851332, 46.7041691], [8.6287572, 46.7379892], [8.2370077, 46.8668939], [8.139856, 47.1310401], [8.0577778, 47.552348], [8.0318628, 47.8095276], [8.2117697, 48.0476091], [8.3250992, 48.1287481], [8.4416851, 48.1516122], [8.8302717, 48.1198953], [8.9740831, 48.0663673], [9.0215557, 47.3287902], [9.02889, 47.2138828], [9.0350546, 46.9594282], [9.0309461, 46.9512326], [8.851332, 46.7041691]]"
68,Mainland,47.35634851957577,0.8661606051886848,22216.28495091616,62364.0,60760.0,1604,"[[0.9271544, 46.6308571], [0.7538836, 46.6428554], [0.4551053, 46.8441998], [0.1911357, 47.0477241], [0.1709199, 47.1339573], [0.1647574, 47.2970443], [0.3268218, 47.5434171], [0.5583895, 47.7431493], [0.8938208, 47.9698412], [1.363977, 47.743554], [1.4102282, 47.6415903], [1.4563853, 47.5099102], [1.4387128, 47.2476991], [1.3144762, 46.9434767], [1.21514, 46.7015054], [1.0665754, 46.6325818], [0.9271544, 46.6308571]]"
69,Mainland,50.38090522029012,17.675794981521832,22006.1458946693,11432.0,9604.0,1828,"[[17.9975361, 49.589391], [17.9478841, 49.6088094], [17.8287226, 49.66093], [17.2671378, 49.9337601], [17.0910651, 50.0717407], [16.8944534, 50.2555768], [17.3091627, 50.8005395], [17.5193954, 50.9162043], [18.0762193, 50.7405365], [18.2034018, 50.6867798], [18.2218879, 50.6782345], [18.2583729, 50.6101805], [18.2183836, 50.3473651], [18.0749342, 49.7254611], [17.9975361, 49.589391]]"
70,Mainland,38.049794723380515,23.758714503317407,42732.372738350416,42066.0,34300.0,7766,"[[24.5144521, 37.1415432], [23.4653483, 37.3488267], [22.8764056, 38.4471482], [23.0877266, 38.9468475], [23.2469927, 39.0068043], [23.6456929, 39.1392343], [23.7275613, 39.1175952], [25.3383808, 37.446861], [24.5144521, 37.1415432]]"
71,Mainland,47.420213480598925,19.059149665620453,41385.902881151764,43967.0,39200.0,4767,"[[19.7291534, 46.487982], [19.2902149, 46.6192246], [18.961883, 46.73895], [18.2726414, 46.9924007], [18.2442084, 47.105089], [18.2363867, 47.1388285], [18.2142008, 47.3689513], [18.226914, 47.4305852], [18.3098238, 47.667525], [18.4084744, 47.8288656], [18.6264232, 48.1275015], [18.9764037, 48.1606969], [19.2255805, 48.1816505], [19.4087237, 48.151196], [19.6894545, 47.9544892], [19.8918021, 47.7180531], [20.1271512, 47.2645948], [19.7385063, 46.4922996], [19.7291534, 46.487982]]"
72,Mainland,46.86213885870138,31.255342045714336,55237.282160711475,20060.0,18816.0,1244,"[[30.4570337, 46.0684595], [30.2574856, 46.2060923], [30.2068271, 46.4828577], [30.4611003, 48.3864087], [31.2260457, 48.0698922], [32.0787891, 46.9716142], [32.1524995, 46.5697732], [32.0295298, 46.3019191], [30.4570337, 46.0684595]]"
73,Mainland,-8.943303531818184,-140.0384827454546,600.8462953604278,1960.245,1960.245,0,"[[-139.1218497, -9.96941], [-140.0933099, -8.9206967], [-140.0936825, -8.9201551], [-140.102519, -8.9069242], [-140.0840147, -8.8330835], [-139.1218497, -9.96941]]"
74,Mainland,28.32845813314921,-16.885891611049743,10098.325550823316,22064.0,19649.0,2415,"[[-17.1979616, 28.0295914], [-17.9094658, 28.5884321], [-17.9319451, 28.6401211], [-17.978409, 28.7655356], [-17.9792926, 28.7708734], [-17.7454388, 28.738347], [-16.3637737, 28.532668], [-16.2405176, 28.4819061], [-16.2501103, 28.4622088], [-16.5766154, 28.1276201], [-16.6166692, 28.0969413], [-16.6169898, 28.0967695], [-16.7127692, 28.0547547], [-17.1979616, 28.0295914]]"
75,Mainland,64.01124091052624,20.388165613157874,126983.83360707645,2884.0,1960.0,924,"[[21.1908035, 62.9686522], [19.5286461, 63.7970421], [18.6553974, 64.5947549], [19.9894679, 66.1486609], [20.9741512, 64.8365571], [21.3114206, 64.3690213], [21.1908035, 62.9686522]]"
76,Mainland,49.513923722487,0.35229976746031905,10737.180169206607,12098.0,9800.0,2298,"[[0.3053305, 48.9141443], [0.1994037, 48.9315523], [-0.120981, 49.2879611], [0.2085761, 49.7040014], [0.4973208, 49.8069296], [0.5531343, 49.8256011], [0.6294821, 49.8323227], [0.7141037, 49.8261702], [0.7145851, 49.826113], [0.7582588, 49.7973], [0.7208367, 49.1961362], [0.7078294, 49.0125032], [0.3053305, 48.9141443]]"
77,Mainland,-13.858643226666667,-177.23434128666668,457.6639183844687,0.0,0.0,0,"[[-178.132818, -14.3087256], [-178.1663981, -14.2883365], [-176.2027136, -13.3471761], [-178.132818, -14.3087256]]"
78,Mainland,53.34839429064057,14.630238320197094,53543.21436819011,34142.0,32340.0,1802,"[[14.5714983, 52.3503005], [14.5605479, 52.3590022], [14.3811951, 52.5327167], [14.1661681, 52.7645747], [13.991819, 53.010452], [13.8745929, 53.1839782], [13.6976691, 53.8463548], [13.7476565, 54.1177664], [15.0381354, 54.0882895], [15.6220422, 53.6413328], [15.6604612, 53.0358762], [15.3994311, 52.7443988], [15.0583055, 52.3715697], [14.6316732, 52.3505443], [14.5714983, 52.3503005]]"
79,Mainland,58.92431901931809,13.75027417272725,88524.82590157332,4342.0,2352.0,1990,"[[14.0864576, 57.6849291], [13.4233927, 57.7906403], [13.4178958, 57.7939794], [12.7073165, 59.0494703], [12.6027321, 59.6530846], [13.4849395, 60.1724414], [14.5224058, 59.7908519], [14.5242183, 59.7864003], [14.6868802, 59.15337], [14.4176413, 57.7742555], [14.0864576, 57.6849291]]"
80,Mainland,50.86367858162562,23.661839641696194,40495.20559541763,13448.0,12740.0,708,"[[23.1255109, 50.1570396], [23.1182556, 50.1636964], [23.0586854, 50.2595481], [22.9451663, 50.6269463], [23.0132802, 50.946882], [23.1018778, 51.2893357], [23.1914986, 51.3938135], [23.5061161, 51.6831326], [24.4105621, 51.6896968], [24.8236317, 51.3835674], [24.1946418, 50.3298178], [23.6270866, 50.2293701], [23.1622436, 50.1612324], [23.1255109, 50.1570396]]"
81,Mainland,45.87417211298094,4.893420338742308,14046.169070116852,31836.0,11760.0,20076,"[[5.0577807, 45.3393239], [4.8852331, 45.3864052], [4.6775041, 45.6190879], [4.4902063, 45.8751733], [4.4896717, 45.8768174], [4.4883761, 46.0069934], [4.6841666, 46.3613127], [4.7748354, 46.4635267], [4.8067454, 46.4723568], [4.8738922, 46.4756528], [5.1512089, 46.4607517], [5.23132, 46.448567], [5.293864, 46.418825], [5.321069, 46.346072], [5.3665865, 46.2180669], [5.4112892, 46.0432888], [5.4310085, 45.9415502], [5.4614406, 45.7814526], [5.3635126, 45.6334999], [5.3076024, 45.5576236], [5.3072973, 45.5572972], [5.0582797, 45.3394521], [5.0577807, 45.3393239]]"
82,Mainland,61.9427711592358,28.398552660509612,191184.820135721,8918.0,6860.0,2058,"[[27.5502189, 60.534362], [27.1667293, 60.5606593], [26.9481023, 62.2715278], [27.1085401, 62.6253691], [27.5327491, 63.0273451], [28.2947759, 63.4971866], [30.0197197, 63.3249684], [30.9299468, 62.6661247], [29.5078484, 61.548594], [29.3562725, 61.4298499], [27.7086246, 60.5812418], [27.5502189, 60.534362]]"
83,Mainland,45.54418052533966,9.26907877725582,16179.133266899202,50505.0,39200.0,11305,"[[9.5485201, 44.9587318], [9.2962252, 44.9880917], [9.1287905, 45.0455922], [8.791321, 45.1738719], [8.9460682, 45.585221], [9.00994, 45.7257338], [9.3566971, 46.4340551], [9.6515781, 46.4680399], [9.7440419, 45.9557132], [9.7349536, 45.7127973], [9.6442426, 45.3393793], [9.5485201, 44.9587318]]"
84,Mainland,50.82245745496351,4.393409902158229,29243.943367665797,46599.0,27440.0,19159,"[[4.1760953, 50.0640248], [3.912305, 50.1016016], [3.7953558, 50.8323198], [3.7723537, 50.9777359], [3.7621604, 51.0817125], [3.7626482, 51.1429482], [3.7957579, 51.2275959], [3.8394393, 51.3328365], [4.0166548, 51.3723355], [4.4124578, 51.3335706], [4.9902786, 51.1640291], [5.05862, 50.9870124], [5.1442144, 50.5663962], [4.9639153, 50.1113336], [4.1760953, 50.0640248]]"
85,Mainland,50.62865754822364,3.2292692644808487,25134.86259301008,39690.0,26950.0,12740,"[[3.8952942, 50.0805332], [2.9655, 50.1112895], [2.6770186, 50.3107611], [2.6683732, 50.4205707], [2.7371747, 50.7422727], [2.9066798, 51.2206103], [3.4811384, 51.5031125], [3.5962776, 51.5032093], [3.6080952, 51.4729633], [3.7409142, 51.0568723], [3.836806, 50.4808972], [3.8952942, 50.0805332]]"
86,Mainland,47.772257337630066,6.819846762785881,20203.986045717003,12008.0,8820.0,3188,"[[7.0020032, 47.2092434], [6.8228755, 47.213458], [6.5550422, 47.2562567], [6.4488822, 47.4337663], [6.2739008, 47.8850572], [6.1587862, 48.2057292], [6.2982291, 48.3250694], [6.6908429, 48.4745462], [7.0222081, 48.4293065], [7.1061604, 48.3478179], [7.3276341, 48.0775808], [7.3279211, 48.076829], [7.397249, 47.7461243], [7.0020032, 47.2092434]]"
87,Mainland,44.30745882377636,7.874638275524499,13613.409205347503,28578.0,26460.0,2118,"[[7.6440543, 43.7840131], [7.6092115, 43.7896062], [7.6022461, 43.790948], [7.6001547, 43.7916559], [7.5153508, 43.9406596], [7.3990767, 44.2763033], [7.3413397, 44.4657714], [7.3217882, 44.7264246], [7.3219961, 44.7268086], [7.9529049, 44.8129892], [8.0317452, 44.7753943], [8.3327638, 44.542384], [8.3424452, 44.169118], [8.0785916, 43.9056705], [8.0118301, 43.8742775], [7.7774936, 43.8156104], [7.6440543, 43.7840131]]"
88,Mainland,52.357934663793195,-1.653059107327589,45639.036901833235,19850.0,13720.0,6130,"[[-2.3703438, 51.3560107], [-2.374313, 51.356909], [-2.6169191, 51.7993713], [-2.6999319, 52.0638103], [-2.4147631, 52.4909308], [-1.9839349, 52.9528619], [-1.4277788, 53.202843], [-1.2231946, 53.2077354], [-1.0820759, 53.0487589], [-0.8634889, 52.2651354], [-1.1747126, 51.6605412], [-1.4187676, 51.5896327], [-2.3703438, 51.3560107]]"
89,Mainland,48.30483997029734,14.121047929950585,32488.188119611234,20059.0,16660.0,3399,"[[13.9363211, 47.3934982], [13.7690973, 47.4087973], [13.6140099, 47.642732], [13.3890119, 48.4005271], [13.3900928, 48.4610068], [13.5404066, 48.6180112], [14.0007301, 49.0116031], [14.1723911, 49.1478932], [14.1740331, 49.1483314], [14.3435173, 49.1424771], [14.6108334, 49.0188404], [14.6397904, 48.8986898], [14.7290344, 48.475484], [14.7779836, 47.9567745], [14.7765143, 47.8014716], [14.7652629, 47.783549], [14.1276616, 47.4679706], [13.9363211, 47.3934982]]"
90,Mainland,37.916331750000005,-25.808448,15652.839597763119,3138.0,2744.0,394,"[[-25.1573321, 36.9674339], [-27.2055434, 38.6601946], [-27.060627, 38.7303261], [-25.196088, 37.8514267], [-25.1573321, 36.9674339]]"
91,Mainland,40.9204713556406,14.32041549866159,77761.16806253132,64398.0,59192.0,5206,"[[11.9423085, 36.8300412], [13.4154706, 41.3617406], [13.6709819, 41.4654968], [14.0585653, 41.5447881], [14.6536522, 41.5673872], [14.8857343, 41.1656759], [14.9216431, 40.5241118], [11.9423085, 36.8300412]]"
92,Mainland,48.60607256291894,9.788364236124458,27816.260414190612,58919.0,53900.0,5019,"[[10.0818945, 48.0379772], [9.6115943, 48.0663978], [9.2147506, 48.1788833], [9.1754594, 48.5000543], [9.2992192, 48.8551295], [9.403584, 49.1394097], [9.6885783, 49.5148065], [10.3254793, 49.0704511], [10.6156112, 48.8431234], [10.6410145, 48.494044], [10.5802986, 48.3421767], [10.532357, 48.2939052], [10.0818945, 48.0379772]]"
93,Mainland,48.846739392695575,2.4154928881926034,13627.026309193969,65558.8,21177.8,44381,"[[2.6574551, 48.1952771], [2.5041214, 48.2553098], [2.4063526, 48.2954867], [2.1429782, 48.4279488], [2.1428086, 48.4284216], [2.1406805, 48.4357678], [2.1242946, 48.5547574], [2.1687949, 48.8436158], [2.1854166, 48.9340281], [2.2230069, 49.1164449], [2.2813268, 49.3512572], [2.3945791, 49.3593412], [2.4971093, 49.3410337], [2.6049721, 49.3005855], [2.8776965, 49.0365417], [3.0923048, 48.8261751], [3.0843177, 48.8106004], [2.9153949, 48.5586274], [2.7910041, 48.3795521], [2.6574551, 48.1952771]]"
94,Mainland,49.931984216579245,20.175761197105384,33469.95631600301,35410.0,32340.0,3070,"[[20.3601665, 49.2331169], [20.1399306, 49.2639075], [19.9604671, 49.2958251], [19.8653611, 49.3329318], [19.8175665, 49.3693106], [19.6167363, 49.5417552], [19.4853206, 49.7563478], [19.4838212, 49.8975157], [19.4896619, 50.1518384], [19.6338833, 50.6838775], [19.69541, 50.78248], [20.1029018, 50.7297236], [20.8137383, 50.1823372], [21.125744, 49.9264057], [21.0062145, 49.6567266], [20.689042, 49.2876512], [20.5370876, 49.2599496], [20.3601665, 49.2331169]]"
95,Mainland,50.55915628831774,30.63968080467288,103944.41387786019,60669.0,55664.0,5005,"[[30.2167024, 48.7316938], [29.2890108, 50.5959081], [28.9584497, 51.2672319], [31.5962415, 51.888172], [31.922492, 51.5186729], [31.9534839, 51.0801087], [31.4871896, 50.0890366], [30.8333375, 49.2426842], [30.2167024, 48.7316938]]"
96,Mainland,53.32189324773888,9.101046946231188,38882.42424110855,20930.0,14700.0,6230,"[[9.3265509, 52.5328583], [9.030858, 52.5717005], [8.4868651, 53.0479385], [8.2646103, 53.5692844], [8.629463, 54.3081857], [9.3264223, 54.1705219], [9.5271604, 53.9896413], [9.6560273, 53.6546404], [9.7561673, 53.3049859], [9.8101853, 53.110737], [9.6914558, 52.8555105], [9.3265509, 52.5328583]]"
97,Mainland,47.96926256000003,34.9293483901887,79207.56793515464,38393.0,37240.0,1153,"[[34.5460455, 46.7114817], [34.1100071, 47.6587764], [33.8439755, 48.3440895], [33.834149, 48.7559533], [33.8345889, 48.757184], [34.4894072, 48.9135427], [35.3475998, 49.0156553], [35.8697048, 48.5352777], [36.3782883, 46.7482287], [36.3731817, 46.7323849], [34.5460455, 46.7114817]]"
98,Mainland,52.025745201834326,5.6877657698557735,17538.4808860935,67915.0,54880.0,13035,"[[5.4228322, 51.5502791], [5.227282, 51.5759688], [5.2256368, 51.5768758], [5.1983182, 51.7124543], [5.209602, 51.8222877], [5.2345657, 51.9459134], [5.4741932, 52.5284675], [5.6051501, 52.6656309], [5.7379682, 52.7247977], [5.8624419, 52.7120163], [6.0643294, 52.5372984], [6.0737534, 52.5280955], [6.1334859, 52.2140935], [6.1555651, 52.0936594], [6.1691771, 51.7860944], [6.1185205, 51.652601], [6.0582111, 51.6034081], [5.4872377, 51.5516241], [5.4228322, 51.5502791]]"
99,Mainland,48.165621211064824,16.447301027974984,23043.013841839183,36940.2322,29677.2322,7263,"[[16.7456179, 47.5455699], [16.5486823, 47.6026496], [16.2516952, 47.7430964], [15.9565228, 47.8985761], [15.89718, 48.0222541], [15.88132, 48.1078233], [15.9112938, 48.3451439], [16.049617, 48.8574274], [16.6439289, 48.8116042], [17.0031686, 48.5953979], [17.0514506, 48.177941], [17.05229, 48.1688976], [17.0875399, 47.5978044], [16.979929, 47.557675], [16.7456179, 47.5455699]]"
100,Mainland,43.17090631400866,27.773578218965543,48869.31370309652,17348.7346,15485.7346,1863,"[[27.7705315, 42.240775], [26.6310872, 42.7393962], [26.456211, 42.8335346], [27.1622637, 43.9975045], [27.3110835, 44.2060419], [27.8212986, 44.4085987], [27.8768562, 44.4158844], [28.462148, 44.3643368], [28.649975, 44.1907704], [28.6494061, 44.1805584], [28.6345074, 44.0003616], [28.5324981, 43.5367369], [27.7742196, 42.2427798], [27.7705315, 42.240775]]"
101,Mainland,41.59168489521285,-0.891653123936172,41739.85751481597,12948.0,10780.0,2168,"[[-1.0274722, 40.7628937], [-1.6499778, 40.7775218], [-2.3403871, 41.8511129], [-1.7513737, 42.1803327], [-0.983955, 42.5856314], [-0.4032431, 42.1397073], [-0.3847418, 41.1871177], [-0.3837362, 40.8971363], [-0.3837523, 40.8956746], [-0.3845753, 40.8946496], [-0.4510097, 40.8189278], [-1.0274722, 40.7628937]]"
102,Mainland,46.59960143861182,21.17946460195233,59040.777128652975,11543.0,9800.0,1743,"[[21.4150116, 45.2544291], [20.7155477, 45.7823797], [20.1271261, 46.2532103], [20.1092144, 46.6654919], [20.1771777, 47.1763573], [20.4317127, 47.3959178], [20.6410298, 47.5131292], [20.8864729, 47.6329608], [21.7089236, 47.6025034], [21.7617228, 47.5433849], [21.9257686, 47.2220516], [21.9831887, 46.9903961], [22.0805168, 46.4723096], [21.7279074, 45.8005949], [21.4150116, 45.2544291]]"
103,Mainland,41.18514941481498,-8.372620519444478,33637.429791323055,41160.0,41160.0,0,"[[-8.4728958, 40.4908751], [-8.7485591, 40.6070865], [-8.8479316, 41.6995001], [-8.786839, 41.7532934], [-8.5524595, 41.8348164], [-8.4137774, 41.8688072], [-7.4772385, 41.7425056], [-7.4652261, 41.7376678], [-6.9676709, 41.5363903], [-7.0627974, 40.7736482], [-7.0654746, 40.7721692], [-8.4728958, 40.4908751]]"
104,Mainland,47.333004661666756,27.78623182666672,33602.528827575516,8579.06,7886.0599999999995,693,"[[27.9373886, 46.5664718], [27.5955566, 46.6438868], [27.0366464, 46.872172], [26.9780382, 47.0415516], [27.0990193, 47.4634262], [27.1424193, 47.5992411], [27.3863311, 48.1213935], [27.6896737, 48.3220498], [28.2843371, 48.1625343], [28.3850408, 47.9743603], [28.4038668, 47.8313873], [28.3751243, 47.5083186], [28.323597, 46.9436372], [28.0502675, 46.6751099], [27.9373886, 46.5664718]]"
105,Mainland,53.461925611578856,20.24011531578944,45671.5400653853,11362.0,10780.0,582,"[[20.2041246, 52.6287547], [19.6600713, 52.8519011], [19.3908915, 53.4988416], [19.4556879, 53.6366015], [20.4912511, 54.2806777], [21.1235582, 54.3034271], [21.3795124, 54.0774347], [21.4298924, 53.6872526], [21.05187, 53.25536], [20.7484619, 52.9620204], [20.61534, 52.87864], [20.2041246, 52.6287547]]"
106,Mainland,40.43076373342411,22.91700924375011,50957.48239345435,28623.0,24990.0,3633,"[[23.2178316, 39.3091822], [23.010379, 39.3415342], [22.9628237, 39.3567011], [22.9489606, 39.3626113], [22.4298445, 39.6108307], [22.2760301, 39.7400627], [22.1842584, 39.8968433], [21.9806116, 40.3599931], [21.9265044, 40.9498753], [21.947508, 40.9714003], [22.8433226, 41.2657017], [24.0171019, 41.1953491], [24.0197223, 41.1078998], [24.0251599, 40.8309521], [23.9786252, 40.0932474], [23.2178316, 39.3091822]]"
107,Mainland,56.01169131559146,-3.862239871505381,287120.9137366845,59140.686,53704.686,5436,"[[-3.157249, 54.826202], [-3.8308516, 54.9305633], [-6.2908113, 55.7544002], [-5.5679275, 56.6951681], [-1.6892519, 60.3215195], [-0.9038456, 60.6879607], [-2.8915814, 54.8805716], [-3.157249, 54.826202]]"
108,Mainland,69.43022763454537,19.10770762181816,170752.18419053225,2307.1445999999996,1966.1445999999999,341,"[[20.2837355, 67.8381109], [20.2422226, 67.8500721], [18.3805128, 68.8532302], [18.3617162, 68.8740742], [18.117988, 69.172525], [18.0735712, 69.3529852], [18.04764, 69.598864], [19.6107377, 70.20013], [20.527318, 70.197524], [21.327038, 69.907139], [21.3019953, 69.559623], [20.3341036, 67.8480643], [20.2837355, 67.8381109]]"
109,Mainland,46.91768415617988,12.92478845000003,23345.573001830577,10847.0,9408.0,1439,"[[12.670207, 46.394231], [12.3718813, 46.4247234], [12.2388508, 46.8363638], [12.2775458, 47.255022], [12.9038759, 47.4045978], [13.2221563, 47.4342598], [13.5195279, 47.4340133], [13.6986386, 47.3997452], [13.7428696, 47.1493633], [13.7959083, 46.8147381], [13.6390543, 46.7147732], [13.037956, 46.44889], [12.882302, 46.410466], [12.8222385, 46.4025598], [12.670207, 46.394231]]"
110,Mainland,51.25836579191506,14.90547810510643,48592.9073084743,34318.0,31752.0,2566,"[[15.1051005, 50.559456], [14.7204071, 50.6576134], [14.419203, 50.7982605], [14.1065846, 51.1316812], [13.9882237, 51.5089678], [13.9869715, 51.5165733], [14.0193109, 51.6506698], [14.5384603, 52.2409676], [14.6211221, 52.283331], [15.2974389, 52.338441], [15.5387923, 52.2430335], [15.7183448, 51.9556269], [15.8064143, 51.7661055], [15.687476, 50.8637318], [15.3347555, 50.6057127], [15.1051005, 50.559456]]"
111,Mainland,44.769556735829106,2.0409739679144487,29983.174931780562,26497.0,24500.0,1997,"[[2.1307096, 44.030842], [1.6095442, 44.2492837], [1.4426491, 44.3754773], [1.3162217, 44.6008797], [1.3092921, 44.7219037], [1.4150697, 45.1209521], [1.5263291, 45.2264501], [1.7132922, 45.3675224], [1.8335138, 45.4244327], [2.1558129, 45.5337922], [2.3107404, 45.4926], [2.5862986, 45.2960547], [2.705782, 45.1598669], [2.8564654, 44.4458728], [2.6627282, 44.1916223], [2.5016459, 44.0340846], [2.1307096, 44.030842]]"
112,Mainland,57.77939413622057,26.89003294763784,171412.5113228281,8894.0,8330.0,564,"[[27.1744524, 55.88604], [26.734915, 56.0741719], [26.7336028, 56.0748779], [25.8740221, 56.8665895], [25.809852, 57.058575], [25.4688518, 58.5383434], [26.0189858, 58.9613382], [26.1944357, 59.0779108], [26.9674857, 59.3552989], [27.2944322, 59.4034217], [27.7567901, 59.3960266], [27.7756386, 59.3954118], [28.1802283, 59.3742444], [28.1941757, 59.3717728], [28.12155, 56.3840702], [27.9876743, 56.2595362], [27.174676, 55.886128], [27.1744524, 55.88604]]"
113,Mainland,60.73519494042559,23.67047843404258,102323.06447605282,10086.0,6860.0,3226,"[[22.9446542, 58.8704107], [22.5230599, 58.9628328], [22.7489969, 60.7068193], [23.0663818, 61.7650899], [23.7188022, 61.8743443], [23.9033739, 61.7076716], [24.275563, 61.3380707], [24.4786524, 61.0133524], [24.4480331, 60.7166859], [24.3146741, 60.3222505], [23.7185015, 58.9954948], [23.5855912, 58.939283], [22.9446542, 58.8704107]]"
114,Mainland,48.18486689534898,3.3747049693446196,21356.192245190803,10138.0,8820.0,1318,"[[3.4639687, 47.6104685], [3.0017742, 47.6836566], [2.9481876, 47.700949], [2.7455279, 47.8481984], [2.6922899, 48.1118521], [2.6943784, 48.1480375], [2.8150805, 48.3850246], [3.0866659, 48.7626003], [3.1377636, 48.8185276], [3.2552308, 48.8396567], [3.5462559, 48.8784707], [3.7058359, 48.8891369], [3.8703988, 48.6880833], [3.8996399, 48.4701863], [3.6625342, 47.6591619], [3.4997554, 47.6139132], [3.4639687, 47.6104685]]"
115,Mainland,46.22161794035894,0.1429050982062786,23043.271671423725,8582.0,6860.0,1722,"[[0.0636919, 45.5272566], [-0.2164747, 45.6193565], [-0.3524088, 45.686802], [-0.3528962, 45.6871946], [-0.4011307, 45.7607588], [-0.488896, 45.9314124], [-0.4527404, 46.3565686], [-0.4003735, 46.6044569], [-0.3572513, 46.6519768], [0.1764116, 47.0110728], [0.5446536, 46.7158714], [0.6482562, 46.5715713], [0.6588419, 46.5353347], [0.6865894, 46.2345867], [0.6728854, 46.0133917], [0.6714952, 46.0053292], [0.6186962, 45.8748657], [0.5586098, 45.7763687], [0.4381042, 45.6923117], [0.0636919, 45.5272566]]"
